url,c1,c2,c3,email,vk,wa,tg
https://dalyes.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/3267/34254019/original/Снимок_экрана_2024-04-07_в_19.07.09.png"">",<!--InsalesCounter -->,DALYES.you@gmail.com,,,
https://englishmindset.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/7702/34176534/original/eng2_14067cfd12d8be10914aeb0e913d5de2.png"">",<!--InsalesCounter -->,ieltswithjulia@gmail.com,,wa.me/+79819818819,t.me/Julia_Schell_English
https://severmarket.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,sale@rassadatd.ru,vk.com/rassadaclub,,
https://shvabra24.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,hello@vileda-store.ru,vk.com/viledastore,,
http://myportable.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,MyPortable.ru@yandex.ru,,,
https://ritdyatlov.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/3937/6451041/1718805073/favicon.png"">",<!--InsalesCounter -->,sent81@mail.ru,,wa.me/+79267201888,
https://www.kahrs.su/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@kahrs.su,,,
https://www.insales.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@insales.ru,vk.com/insales,,t.me/+3QN6qrjjUEIyNmUy
https://ol-shop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,ollin-shop@mail.ru,,,
https://allwallets.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@allwallets.ru,,,
https://spa-ceylon.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,,,,
https://www.office-world.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"sales@officeworld.ru, sales@office-world.ru",vk.com/office.world,,
http://unitmoto.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,boldvin83@gmail.com,,,
https://evseyfactory.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,evseyfactory@gmail.com,vk.com/evseyfactory,,t.me/evseyfactory_ru
https://bentoni-store.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,info@bentoni-store.ru,,,
https://outerspaceshop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,a-f-40@mail.ru,vk.com/public211903095,,
https://www.baikalspets.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/4017/33697713/original/Untitled_Design.jpg"" />",<!--InsalesCounter -->,baikalspets@yandex.ru,,wa.me/+79148300032,
https://www.sadovodshop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,"info@sadovodshop.ru, info@sadovoshop.ru",,wa.me/79778117066,
https://conditura-lab.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/875/6366059/1722079833/favicon.png"" />",<!--InsalesCounter -->,"conditura-lab@yandex.ru, orlofflena2012@yandex.ru",,wa.me/+79774493674,t.me/kondituralab
https://skrepka-min.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"romanova_cn@mail.ru, stelletta@list.ru",,,t.me/Anastasia_R0manova
https://www.smoker.by/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@smoker.by,vk.com/sresidence,,t.me/smokerby
https://www.bojiakorovka.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,"ekb@bojiakorovka.ru, reviakin.andrew@gmail.com",vk.com/bojiakorovka,,
https://finstore.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/7261/6306909/1720803085/favicon.png"">",<!--InsalesCounter -->,palisanov.88@mail.ru,,,
https://www.ustroyprazdnik.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,zakaz@ustroyprazdnik.ru,,,
https://www.vashi-raki.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,sales@vashi-raki.ru,vk.com/topic-153015989_36048441,,
https://guruvkusa.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,sales@guruvkusa.ru,vk.com/guruvkusa,,t.me/guruvkusa
https://papayamarket.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/6776/6363768/1708408062/favicon.png"" />",<!--InsalesCounter -->,dimas05.08.87@mail.ru,,wa.me/+79246042827,
https://www.badminton5.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"sales@badminton5.ru, TanjSport5@yandex.ru",vk.com/badm5_ru,wa.me/79164045494,t.me/badminton5_ru
https://znatny-banshik.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,Zakaz@znatny-banshik.ru,,wa.me/79268438388,
https://lpd-radio.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,info@lpd-radio.ru,,,
https://www.tdkpi.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@tdkpi.ru,,,
https://ellysone-market.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,sales@ellys-one.com,,,
https://ndome.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,sales@ndome.ru,vk.com/noviydom_vacha,,
https://uspeh-komforta.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,turi-natalya@yandex.ru,,wa.me/89829257643,
https://xn--23-7lcheg.xn--p1acf/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,smm@prom23.ru,vk.com/prom23ru,,t.me/prom23ru
https://jito.su/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,jito@jito.su,vk.com/jitnitsa_zdorovya,,
https://arumikosm.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/5716/32085588/original/image-11-11-23-10-48___копия.png"" />",<!--InsalesCounter -->,arumi49@mail.ru,,,
https://www.glama.kz/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,,,,
http://ruhome24.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,woolya@mail.ru,,,
https://www.dropcolor.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,otzyv@dropcolor.ru,vk.com/droptiedye,,t.me/s/dropdye
https://alt-plast.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@alt-plast.ru,vk.com/js/api/openapi.js,,t.me/altplast
https://credotile.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"info@credotile.ru, zakaz@credotile.ru",,,
https://www.fotolibri.kz/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/6418/6355218/1721629901/favicon.png"">",<!--InsalesCounter -->,"1@fotolibri.kz, fotolibri2694479@gmail.com",,wa.me/+77470940928,
https://zhostovo-rso.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,fabrika1825@bk.ru,,,
https://fkfreshshop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/632/6349432/1706811436/favicon.png"">",<!--InsalesCounter -->,acts-2015@yandex.ru,,wa.me/+79956000172,
https://binokl.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"info@binokl.shop, user8949@mail.ru",vk.com/binokl.shop,wa.me/+79123087172,
https://oca74.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/5248/34739328/original/oca_favicon___копия.png"">",<!--InsalesCounter -->,"ooowasp@yandex.ru, VSALE888@yandex.ru",,,
https://raytools.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,order@raytools.shop,,,
https://shtoropt.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@shtoropt.ru,vk.com/shtoropt,wa.me/79636356477,t.me/shtoropt_fedotova
https://www.enotenot.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,order@enotenot.ru,vk.com/enot_podolsk,wa.me/74951780817,
https://www.mbymemo.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,Ksemetric@gmail.com,,,
https://yamalube-yamaha.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,mail@yamalube-yamaha.ru,,,t.me/dvatakta
https://yandi.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@yandi.world,,,
https://www.bagbagged.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,info@bagbagged.ru,vk.com/bagbagged,,
https://rasto4ka74.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/6478/6412622/1713869842/favicon.png"">",<!--InsalesCounter -->,spets.universal@bk.ru,,wa.me/+79995820732,
https://xn--58-6kc0bomnhj.xn--p1ai/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/824/34538296/original/изображение_viber_2023-11-08_12-50-08-297_59aeac376774b97ed30a0d7964efdfde.png"">",<!--InsalesCounter -->,"am-stroi21@mail.ru, temp1713255607466@insales.ru",vk.com/am_stroy58,wa.me/+79273751270,
https://www.maminyzapisky.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,maminyzapisky@mail.ru,vk.com/club108590265,,
https://kanckris.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,kanckris.ru@yandex.ru,vk.com/kanctovari.shatura,,t.me/kanctovaryshatura
https://www.mealandjoy.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,mealandjoy@mail.ru,,,
https://www.texnoset.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"texnosett@gmail.com, nik.jorakornev@gmail.com, lekha.soroka@mail.ru",vk.com/texnoset25,wa.me/79025056111,t.me/texnoset25
https://www.evasupervip.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,kovriki@evasupervip.ru,,,
https://bouticle-shop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,sales@bouticle-shop.ru,,,
https://agroopt-market.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"info@agroopt24.ru, agroopt24@mail.ru",vk.com/agroopt24ru,wa.me/79165569879,
https://ohmyvape.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,impolite96@gmail.com,vk.com/ohmyvape,,t.me/ohmyvape_taganrog
https://umdom56.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,udom@lenta.ru,vk.com/umdom56,,
https://ezgrowstore.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"ezgrowstore@gmail.com, ezgrowstore@yandex.ru, noemail@none.ru",vk.com/ezgrow,,t.me/ezgrowru
https://www.peredp.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,hello@peredp.ru,vk.com/peredp,,t.me/peredp
https://tdroleks.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"shop@roleks.ru, spb@roleks.ru, m.koltygin@roleks.ru",,,
https://www.senator-shop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,oksana2323@mail.ru,,,
https://iseechao.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/7356/33471676/original/Лого_3d8c03478b6726c3546725c0a5ad8064.jpg"" />",<!--InsalesCounter -->,fly1976@mail.ru,,wa.me/+79145375073,
https://www.leflowers.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@leflowers.ru,vk.com/leflowers,,
https://zironka.ua/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/1311/14550303/original/Group.svg'; --pay-img-2:'https://static.insales-cdn.com/files/1/1305/14550297/original/Visa.svg'; --hide-social:false; --social-img-1:'https://static.insales-cdn.com/files/1/1310/14550302/original/dz.svg'; --social-img-2:'https://static.insales-cdn.com/files/1/1306/14550298/original/fb.svg'; --bg:#F1F1F1; --bg-is-light:true; --bg-minor-shade:#f2f2f2; --bg-minor-shade-is-light:true; --bg-major-shade:#f1f1f1; --bg-major-shade-is-light:true; --bg-half-shade:#ececec; --bg-half-shade-is-light:true; --layout-wide-bg:true; --layout-pt:1vw; --layout-pb:0vw; --layout-wide-content:false; --layout-edge:false; --hide-desktop:false; --hide-mobile:false;""
data-widget-drop-item-id=""65475600""
>",<!--InsalesCounter -->,sales@zironka.ua,,,
https://7lucheco.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/8116/31711156/original/favicon.png"" />",<!--InsalesCounter -->,info@7lucheco.ru,vk.com/organicmir,wa.me/+79939543275,t.me/organicmir
https://eurolosdv.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/6507/35723627/original/eurolos-logo-V_bedd97ad877f2a11156f1ad1fe7e2c45.jpg"">",<!--InsalesCounter -->,zakaz@eurolosdv.ru,,wa.me/+79140774585,
https://www.cmjournal.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"info@cmjournal.ru, hello@domain.ru",vk.com/cmjournal,,t.me/cmjournal
https://valveelephant.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/2231/35072183/original/Favicon.svg"" />",<!--InsalesCounter -->,"sales@valveelephant.com, kme@dn.ru",,,
https://www.galuba.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,zakaz@galuba.ru,,,
https://tenlvn.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/7514/33283418/original/Ресурс_1_4x.png"" />",<!--InsalesCounter -->,info@tenlvn.com,vk.com/tenlvn,,
http://www.tkanivsem-pochtoy.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,tkanivsem-forever@yandex.ru,,,
https://optshar.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,info@optshar.com,vk.com/optshar_nsk,,t.me/optshar_nsk
https://www.klimat-krym.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@klimat-krym.com,vk.com/klimat_krym,,
https://fc-impuls-shop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,,vk.com/fc.impuls,wa.me/79297147077,
https://7minutgitary.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,vanjul@inbox.ru,vk.com/avnstudio,,t.me/vanjul_003
https://www.shopgf.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,shop@shopgf.ru,vk.com/goodfoodfeelgood,,
https://hd-moto.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@hd-moto.ru,vk.com/hd_nsk,wa.me/79139852800,t.me/harley_davidsons
https://canopys.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"zakaz@canopys.ru, andrey@factum.ru",,,
https://kabanarena.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/4792/33198776/original/kaban_arena_logo-03_e21c187d43ef83326fc8145450594aa8.svg"" />",<!--InsalesCounter -->,dimakabanov@hotmail.com,vk.com/kabanarena,wa.me/+79229442094,
https://pk-manufactura.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@pk-manufactura.ru,vk.com/pk_manufactura,,
https://derevo.studio/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/4530/35000754/original/d_logo.png"">",<!--InsalesCounter -->,,,wa.me/ +79959005317,t.me/wonderwoo_ru
https://www.semafor-toys.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"semafor-toys@yandex.ru, petruchelena@mail.ru, semafor-toys@semafor-toys.ru",,,
https://dali-market.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/5763/33519235/original/icon.png"">",<!--InsalesCounter -->,sizam2009@yandex.ru,,,
https://mousa9.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@mousa9.ru,,,
https://jetty-plus.su/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/717/6415053/1717858210/favicon.png"">",<!--InsalesCounter -->,manager@jetty-plus.su,,wa.me/+79139171412,
https://4homestory.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/1997/32171981/original/logo.svg"" />",<!--InsalesCounter -->,"4homestory@gmail.com, Skvoal@gmail.com",,wa.me/+7 (967) 514-50-50,t.me/forhomestory
https://ktz-sani.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,mail@ktz-sani.ru,,,t.me/dvatakta
https://coleusy.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,info@coleusy.ru,vk.com/js/api/openapi.js,,
https://unoton.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,unoton@unoton.ru,,wa.me/79231438646,t.me/unoton
https://pistonshop.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/1440/6407584/1720617078/favicon.png"">",<!--InsalesCounter -->,"pistonshop@mail.ru, timiz@mail.ru",vk.com/pistonshop,,
https://akett.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@akett.ru,vk.com/aket.create,,t.me/aket_create
https://hited-shop.kz/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,"info@perkins-shop.kz, info@hited-shop.kz, 20info@perkins-shop.ru",,wa.me/77010527073,
https://warkom.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/2554/6326778/1703713499/favicon.png"" />",<!--InsalesCounter -->,info@warkom.ru,,,
https://dveri-ekat.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/files/1/1311/14550303/original/Group.svg'; --pay-img-2:'https://static.insales-cdn.com/files/1/1305/14550297/original/Visa.svg'; --pay-img-3:'https://static.insales-cdn.com/files/1/1312/14550304/original/mir-logo_1.svg'; --layout-wide-bg:false; --layout-pt:1vw; --layout-pb:1vw; --layout-content-max-width:1408px; --layout-wide-content:false; --layout-edge:false; --hide-desktop:false; --hide-mobile:true;""
data-widget-drop-item-id=""59734526""
>",<!--InsalesCounter -->,office@dveri-ekat.ru,,,
https://tdragon.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,support@tdragon.ru,vk.com/teadragon.store,wa.me/89150001347,t.me/teadragon_tg
https://www.magazin-vl.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"info@magazin-vl.ru, qfc@mail.ru",,wa.me/79089631818,t.me/Nasha_dacha_nadega
https://zarya-store.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,"pochtazari@gmail.com, gasoline95@yandex.ru",vk.com/zarya_teterino,,t.me/+qoWWq1TYB18yNzRi
https://ruslantatyanin.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,ruslantatyanin@yandex.ru,vk.com/ruslantatyanin,,
https://bambuk-uk.com/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/common-js/common.v2.24.69.js"">",<!--InsalesCounter -->,bambuk.sushi@gmail.com,vk.com/id349967796,,
https://www.fsmb.shop/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/1/2487/6343095/1709468222/favicon.png"">",<!--InsalesCounter -->,,,,
https://kristinakrit.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,christinekrit@yandex.ru,vk.com/jazzschool_kristinakrit,,
https://www.xn--80ardle.xn--p1ai/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,lenikitin@yandex.ru,vk.com/yonka_ru,wa.me/79852220759,
https://www.favseeds.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,semena@favseeds.ru,,,
https://www.caringcosmetics.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,bird.lika@gmail.com,vk.com/rituals_cosmetics,,
https://randomrealm.ru/,<meta name='insales-redefined-api-methods',"https://static.insales-cdn.com/assets/static-versioned/v3.72/static/libs/lodash/4.17.21/lodash.min.js"">",<!--InsalesCounter -->,info@RandomRealm.ru,vk.com/randomrealm,,
